p_symbol,last_close,last_volume,avg_volume,pct_change_1_day,pct_change_1_week,pct_change_1_month,pct_change_3_months,pct_change_1_year,sma_5,ema_5,sma_13,ema_13,sma_20,ema_20,sma_34,ema_34,sma_50,ema_50,sma_89,ema_89,sma_200,ema_200,bband_upper,bband_lower,bband_mid,macd,macd_signal,macd_hist,adx,dmi_plus,dmi_minus,rsi,stoch_k,stoch_d,cci,psar,true_range,atr,williams_r,trix,stochrsi_k,stochrsi_d,momentum,candle,p_date
ALLCARGO,189.85,164286,413466.6,-0.86,-0.63,-0.5,21.74,14.71,191.37,190.27,188.42,190.03,192.17,189.83,190.6,187.88,185.58,184.75,173.29,178.74,172.87,172.68,208.52,175.83,192.17,0.82,1.23,-0.41,12.17,19.74,19.85,50.89,56.88,60.74,8.33,181.67,7.85,8.07,-44.04,0.29,0.15,24.5,-0.95,NO PATTERN,26-08-2016
ALLSEC,261.25,10448,91692.36,0.17,-2.3,-4.01,41.91,487.08,263.06,264.34,274.62,270.65,278.37,271.66,275.29,266.05,259.43,255.04,221.05,227.79,164.13,173.34,300.66,256.07,278.37,0.06,4.46,-4.4,33.38,17.46,15.86,44.09,37.22,38.8,-117.36,309.63,3.7,17.56,-84.23,0.79,28.22,26.59,-10.9,NO PATTERN,26-08-2016
ALMONDZ,10.9,223,4211.12,-2.68,2.35,-11.74,-22.14,49.32,10.99,10.97,11.05,11.14,11.32,11.35,11.97,11.63,12.16,11.75,12.02,11.68,11.15,11.14,12.31,10.33,11.32,-0.38,-0.38,0,15.07,16.64,24.06,42.53,41.47,38.84,-63.73,10.01,0.9,0.87,-61.67,-0.04,41.95,67.07,-1.45,Doji,26-08-2016
ALOKTEXT,3.15,8604509,5878873.28,1.61,-3.08,-23.17,-20.25,-53.68,3.15,3.16,3.3,3.31,3.46,3.44,3.76,3.62,3.94,3.75,3.96,4,4.83,4.8,3.97,2.95,3.46,-0.24,-0.22,-0.02,33.5,7.13,25.9,24.31,41.27,26.72,-44.22,3.23,0.25,0.2,-75,-0.27,100,33.33,-0.95,Doji,26-08-2016
ALPA,32.3,6015,15230.66,-0.77,-5.56,-7.58,-2.42,66.49,32.79,32.68,32.65,32.64,32.29,32.38,31.65,31.94,30.84,31.84,31.1,32.83,42.89,35.43,34.76,29.81,32.29,0.51,0.61,-0.1,13.54,19.24,20.95,50.88,26.56,24.47,-73.92,30.27,2.7,1.91,-61.98,0.03,0,3.98,-2.65,NO PATTERN,26-08-2016
ALPHAGEO,926.4,32762,62778.2,-0.35,10.74,18.28,88.81,172.71,937.21,913.18,832.64,859.24,810.24,832.98,785.24,800.18,777.79,771.34,691.98,717.77,617.56,631.04,962.81,657.68,810.24,46.98,29.54,17.44,29.08,35.78,11.3,73.66,51.73,66.96,-114,787.07,21.95,42.52,-27.16,0.43,0,38.7,143.15,NO PATTERN,26-08-2016
ALPSINDUS,5.15,40892,77284.64,1.98,3,-24.26,6.19,0,5.19,5.16,5.38,5.4,5.66,5.6,6.17,5.82,6.23,5.87,5.73,5.78,5.45,5.41,6.64,4.67,5.66,-0.36,-0.31,-0.05,17.91,17.65,23.28,35.38,41.15,50.16,-78.06,4.55,0.2,0.53,-62.86,0.09,67.69,62.56,-1.65,NO PATTERN,26-08-2016
ALSTOMT&D,319.7,127185,68373.58,-0.71,-1.93,-10.37,-5.65,-39.62,320.94,321.8,327.81,327.92,333.88,332.65,344.81,339.23,347.8,344.67,351.52,357.7,399.93,404.3,353.68,314.08,333.88,-8.69,-7.61,-1.08,28.09,17.61,23.08,28.06,26.21,20.35,-42.65,316.5,8.35,8.47,-91.14,-0.14,55.27,50.81,-37,NO PATTERN,26-08-2016
AMARAJABAT,903.2,207278,290748.82,2.26,-1.9,0.72,4.88,-12.97,891.99,896.86,905.98,901.67,909.2,901.18,897.02,897.05,885.07,893.67,893.22,890.93,879.47,897.45,941.25,877.15,909.2,2,5.87,-3.87,12.29,18.45,21.61,51.29,23.51,13.18,41.29,935.8,27.15,22.9,-59.79,0.05,100,37.38,6.5,Engulfing Line - Bullish,26-08-2016
AMARAJABAT-1M,908.7,508200,596568,2.93,-1.64,1.4,4.53,-12.59,894.12,899.56,908.49,904.09,911.97,903.47,898.72,899.2,886.84,895.8,895.6,893.1,881.79,899.64,946.28,877.65,911.97,2.23,6.05,-3.82,12.85,20.28,22.8,52.31,28.81,17.14,69.93,879.67,30.05,23.04,-53.81,0.05,100,34.61,12.55,,26-08-2016
AMARAJABAT-2M,912.9,4800,111708,2.68,-1.52,4.18,-4.91,0,897.53,903.39,910.26,905.68,909.69,903.44,893.28,898.73,882.49,896.09,899.37,895.66,899.29,907.56,939.36,880.02,909.69,4.66,7.56,-2.9,7.49,83.89,79.46,53.46,33.22,28.78,108.23,203.97,23.9,64.08,-2.77,0.02,100,36.18,36.65,,26-08-2016
AMBIKCO,813.4,2611,5639.92,-0.14,-0.21,-2.21,-4.68,-7.29,814.23,814.55,820.61,818.83,825.49,820.64,822.29,821.71,819.5,822.32,828.12,824.06,828.98,833.95,844.75,806.22,825.49,-2.88,-0.84,-2.04,17.44,19.21,15.24,41.72,32.25,35.91,67.35,849.83,14,16.66,-71.93,0,63.31,51.93,-18.35,Doji,26-08-2016
AMBUJACEM,266.15,1427315,2436165.52,0.43,-3.73,-0.69,15.59,17.2,268.11,267.56,267.97,268.25,268.45,267.5,266.72,264.24,261.07,259.54,244.78,249.11,221.74,232.1,278.27,258.63,268.45,1.98,3.03,-1.04,27.06,18.46,19.2,50.1,19.67,28.99,-75.86,260.5,6.7,6.89,-53.95,0.28,18.35,6.12,-1.85,NO PATTERN,26-08-2016
AMBUJACEM-1M,267.2,3802500,4878042,0.91,-3.31,-0.52,15.42,17.4,268.21,267.9,268.36,268.63,269.1,267.96,267.35,264.77,261.62,260.1,245.41,249.67,222.16,232.6,278.28,259.93,269.1,1.85,2.92,-1.07,30.02,19.89,19.69,50.82,20.4,28.3,-54.67,259.41,5.95,6.37,-54.25,0.28,38.57,12.86,-1.4,,26-08-2016
AMBUJACEM-2M,268,22500,1175000,0.79,-3.58,-0.19,16.32,19.72,269.56,269.09,269.76,269.89,270.46,269.12,268.08,265.75,262.24,260.97,246.13,250.45,222.96,233.38,279.89,261.04,270.46,2.05,3.2,-1.15,31.06,24.01,23.38,50.46,16.96,25.84,-65,263.74,3.8,5.46,-58.76,0.28,29.15,9.72,-0.5,,26-08-2016
AMDIND,27.3,1393,10820.06,-0.18,0.18,2.63,1.11,-6.98,27.17,27.24,27.46,27.23,27.1,27.19,27,27.2,27.16,27.33,27.86,27.67,28.12,27.51,28.3,25.9,27.1,0.06,0.06,0,20.52,17.63,12.89,51.31,39.75,27.02,20.83,26.19,0.6,1.08,-69.74,-0.09,92.25,64.08,0.7,NO PATTERN,26-08-2016
AMRUTANJAN,433.6,5933,16374.78,-1.31,-3.88,-2.42,8.73,-5.03,438.56,439.07,444.9,442.56,446.46,442.26,440.8,438.76,430.69,434.89,424.62,430.21,434.56,433.4,463.48,429.45,446.46,1.47,4.13,-2.66,30.47,20.22,19.46,45.35,18.13,21.19,-165.18,460.7,12.95,14.68,-96.07,0.14,0,9.49,-10.75,NO PATTERN,26-08-2016
AMTEKAUTO,44.45,1245217,4205442.46,-2.09,-7.01,-12.07,29.4,-65.4,45.83,45.54,46.08,46.09,46.84,45.97,46.14,44.91,42.88,43.52,39.7,41.68,38.96,46.43,49.58,44.1,46.84,0.47,1.02,-0.55,32.98,22.12,16.97,46.09,13.5,25.03,-137.07,49.06,1.6,2.22,-96.08,0.55,0,1.93,-6.1,Engulfing Line - Bearish,26-08-2016
AMTL,30.85,4448,13866.1,-1.75,-9,0,-0.64,54.25,32.21,31.82,31.89,32.03,32.6,31.91,31.17,31.61,30.96,31.29,31.02,30.48,28.55,28.03,36.02,29.19,32.6,0.26,0.43,-0.17,23.13,19.56,15.1,46.11,14.29,32.43,-111.3,30.08,1.6,2.52,-70.62,0.12,0,0,0,NO PATTERN,26-08-2016
ANANDAMRUB,17.65,120,463.3,-4.85,-8.79,-12.19,26.98,0,19.28,18.88,19.95,19.69,20.37,19.97,20.95,20.01,20.02,19.79,17.69,19.98,,,22.45,18.3,20.37,-0.42,-0.1,-0.32,18.16,20.39,40.63,36.99,16.34,44.24,-120.71,20.95,0.9,1.14,-100,0.32,0,6.95,-2.45,Doji,26-08-2016
ANANTRAJ,56,446253,2411059.12,-1.41,-4.19,-4.03,40.88,30.69,56.5,56.51,57.15,56.85,57.34,56.65,56.08,55.44,53.84,53.66,48.48,49.8,41.19,44.37,59.88,54.81,57.34,0.62,1.12,-0.49,16.9,21.42,20.13,49.56,16.84,27.7,-94.68,63.91,1.6,2.4,-75,0.54,0,7.32,-2.35,Engulfing Line - Bearish,26-08-2016
ANDHRABANK,58.25,1666271,3691444.4,-0.77,-2.1,-2.27,20.23,-26.17,59.18,58.77,57.82,58.58,58.6,58.57,59.33,58.25,58.45,57.61,55.13,56.55,56.05,58.49,62.18,55.03,58.6,0.11,0.06,0.05,14.47,18.61,24.43,49.06,47.87,69.62,-145.83,54.97,1.65,1.85,-32.48,0.2,0,33.33,-1.35,NO PATTERN,26-08-2016
ANDHRABANK-1M,58.6,8250000,13185400,-0.17,-1.92,-1.92,19.59,-25.87,59.32,58.94,58,58.76,58.79,58.74,59.49,58.41,58.56,57.77,55.31,56.71,56.21,58.66,62.37,55.21,58.79,0.11,0.07,0.04,15.85,16.96,23.84,49.9,50.11,70.71,-108.97,55.13,1.8,1.92,-27.35,0.2,0,28.42,-1.15,,26-08-2016
ANDHRABANK-2M,58.55,80000,2784600,-1.1,-2.66,-2.58,19.86,-27.09,59.65,59.21,58.33,59.08,59.14,59.05,59.8,58.68,58.75,58.01,55.42,56.91,56.47,58.92,62.72,55.55,59.14,0.13,0.12,0.02,16.06,19.22,27.93,48.33,43.6,68.15,-154.47,55.38,1.45,1.71,-34.75,0.21,0,29.95,-1.55,,26-08-2016
ANDHRABANK-3M,59.5,20000,45440,-0.92,-1.08,5.78,-26.54,0,59.5,59.64,59.23,58.37,55.51,57.46,54.32,57.44,56.53,59.58,,,,,66.47,44.55,55.51,1.35,0.76,0.59,11.77,59.24,50.72,55.12,70.88,48.59,-24.9,57.93,1.65,2.31,-20.86,,53.78,67.22,3.25,,26-08-2016
ANDHRACEMT,8.65,993308,342953.3,3.59,9.49,1.17,11.61,61.68,8.09,8.23,8.03,8.1,8.08,8.08,8.08,8.05,8.05,8.02,7.92,7.92,7.7,7.4,8.53,7.62,8.08,0.03,-0.01,0.04,14.13,26.13,10.76,63.09,63.69,49.89,130.5,7.7,0.6,0.42,-24,0.06,100,93,0.1,NO PATTERN,26-08-2016
ANDHRSUGAR,220.3,88834,473452.82,-0.11,-3.88,-7.59,15.37,123.2,221.15,221.53,223.89,226.02,233.49,229.27,238.47,230.73,238.01,226.98,211.07,211.55,166.05,175.68,262.04,204.93,233.49,-5.22,-3.73,-1.49,16.34,17.61,22.81,42.37,19.44,28.19,-49.12,241.07,6.95,12.24,-76.1,0.37,0,0.29,-18.1,Doji,26-08-2016
ANGIND,12.75,25156,72138.62,-0.39,-0.78,-22.96,-34.62,-70.79,12.72,12.8,13.28,13.31,13.89,13.76,14.85,14.52,15.08,15.56,16.87,18.84,31.89,27.47,15.98,11.81,13.89,-0.84,-0.78,-0.06,27.33,11.28,26.69,30.62,47.28,38.33,83.33,11.44,0.55,0.85,-67.07,-0.68,87.96,89.52,-3.8,NO PATTERN,26-08-2016
ANIKINDS,26.45,5005,3127.14,-0.75,-8,-2.04,-17.47,0,27.11,27.29,29.27,28.18,28.49,28.28,28.02,28.33,27.94,28.48,29.47,28.86,29.46,29.02,32.39,24.59,28.49,-0.16,0.24,-0.4,20.21,20.09,33.64,39.66,25.31,23.01,-134.37,32.01,1.65,1.4,-85.43,-0.09,0,0.54,-0.55,NO PATTERN,26-08-2016
ANKITMETAL,1.6,1242977,188610.52,-11.11,-15.79,-20,-3.03,-51.52,1.79,1.76,1.84,1.82,1.88,1.85,1.9,1.85,1.85,1.84,1.79,1.83,1.84,1.92,2.05,1.71,1.88,-0.03,-0.01,-0.03,20.53,6.71,29.82,30.51,44.44,50,-166.67,2.03,0.4,0.13,-72.73,0.19,0,18.87,-0.4,NO PATTERN,26-08-2016
ANSALAPI,19.35,121871,146777.38,-1.28,0.78,-11.24,0.26,7.2,19.55,19.46,19.37,19.58,19.66,19.82,20.61,20.18,20.95,20.31,20.32,20.21,19.98,19.85,20.84,18.48,19.66,-0.45,-0.52,0.06,14.25,16.87,16.5,39.67,57.41,67.15,-12.82,19.93,0.65,0.79,-57.5,-0.02,0,63.71,-2.45,NO PATTERN,26-08-2016
ANSALHSG,24.25,2990,65817.5,-0.21,-0.21,-17.66,17.72,-0.82,24.33,24.33,24.38,24.72,25.05,25.23,26.98,25.75,27.31,25.72,24.55,25.07,23.77,24.47,27.47,22.62,25.05,-0.9,-0.89,0,27.91,13.46,20.76,39.54,58.99,67.45,9.26,25.14,0.25,1.09,-73.44,0.18,56.1,72.59,-5.2,NO PATTERN,26-08-2016
ANTGRAPHIC,0.85,18010,76320.3,0,-5.56,13.33,13.33,750,0.84,0.86,0.94,0.89,0.93,0.89,0.89,0.87,0.81,0.85,0.8,0.83,0.8,0.69,1.09,0.77,0.93,0.01,0.03,-0.02,24.34,19.59,29.78,46.37,57.78,35.56,0,1.02,0.05,0.07,-71.43,0.37,100,66.14,0.1,NO PATTERN,26-08-2016
APARINDS,554.25,7400,25940.78,-1.89,-0.6,1.29,13.41,13.95,567.67,561.75,554.19,559.4,563.5,556.68,549.51,549.76,540.72,541.57,518.67,524.92,492.1,495.18,601.59,525.41,563.5,5.87,6.57,-0.7,28.27,21.86,14.4,50.36,37.19,54.45,-126.39,585.88,26,22.39,-59.98,0.21,0,23.24,7.05,NO PATTERN,26-08-2016
APCOTEXIND,384.25,8359,21882.44,0.87,-3.88,-4.71,35.49,28.81,387.83,385.19,385.33,386.85,391.74,386.95,386.56,382.32,378.31,372.71,346.75,347,274.09,306.63,426.87,356.61,391.74,1.07,3.01,-1.94,20.43,24.08,22.94,49.56,23.41,41.41,-65.56,402.11,7.3,18.04,-62.27,0.43,21.69,11.83,-19,NO PATTERN,26-08-2016
APLAPOLLO,968.15,8431,20225.54,-1.11,-1.22,5.75,9.77,116.61,975.25,974.68,966.58,967.16,953.95,960.46,947.69,949.26,942.53,934.84,904.33,893.62,773.02,775.83,1003.26,904.64,953.95,12.63,11.14,1.5,19.32,22.71,11.16,55.64,34.06,37.87,-80.09,1009,17.75,27.83,-44.05,0.19,0,20.37,52.65,NO PATTERN,26-08-2016
APLLTD,634.8,29344,107607.44,-1.41,-1.7,5.42,17.37,-13.78,640.97,640.14,642.08,638.38,637.81,632.67,618.25,620.58,597.78,610.91,586.74,603.1,614.74,623.41,652.16,623.46,637.81,11.78,14.43,-2.65,49.13,25.33,15.09,57.72,30.19,34.19,-130.15,661.91,17.75,14.41,-88.86,0.2,0,11.06,32.65,NO PATTERN,26-08-2016
APOLLOHOSP,1352,100278,165204.92,-0.26,-2.93,-0.38,0.28,-0.06,1358.63,1361.52,1383.97,1372.27,1377.76,1372.18,1369.23,1367.69,1353.57,1363.67,1347.67,1361.65,1372.05,1367.79,1423.87,1331.65,1377.76,1.47,7.61,-6.14,18.77,19.64,19.91,43.76,16.13,13.67,-64.49,1427,19.45,26.98,-91.87,0.05,0,4.96,-5.1,Doji,26-08-2016
APOLLOHOSP-1M,1362.6,177200,305368,0.51,-2.48,0.61,0.28,0.4,1362.67,1366.49,1387.6,1376.37,1382.3,1376.16,1372.85,1371.64,1357.36,1367.62,1351.98,1365.49,1375.21,1371.25,1426.39,1338.21,1382.3,1.65,7.51,-5.86,16.97,23.19,21.21,45.95,17.44,12.63,-19.42,1433.53,16.85,24.71,-87.09,0.04,43.75,15.29,8.2,,26-08-2016
APOLLOTYRE,176.7,1629274,2469804.08,1.67,0.68,9.55,12.66,-12.52,173.59,174.64,174.13,172.94,171.22,170.93,165.93,167.38,160.95,164.8,158.54,162.26,157.97,164.25,184.88,157.57,171.22,3.94,4.25,-0.31,21.62,23.77,18.09,60.47,67.76,52.73,101.46,187.35,5.9,5.98,-56.55,0.17,100,62,15.4,Engulfing Line - Bullish,26-08-2016
APOLLOTYRE-1M,177.9,5526000,7482660,2.09,1.08,10.39,12.49,-12.21,174.03,175.25,174.56,173.42,171.72,171.39,166.38,167.86,161.42,165.28,159.08,162.74,158.4,164.71,185.43,158.01,171.72,3.96,4.22,-0.26,24.66,26.83,16.03,61.12,68.6,53.36,117.69,187.98,6.15,6.01,-54.24,0.17,100,63.59,16.75,,26-08-2016
APOLLOTYRE-2M,178.8,48000,1444500,2.05,0.96,11.61,12.99,-12.16,175.17,176.3,175.69,174.41,172.72,172.22,166.57,168.46,161.66,165.77,159.51,163.18,158.9,165.21,186.92,158.52,172.72,4.26,4.57,-0.3,28.23,31.32,18.8,61.72,69.27,54.12,133.27,188.98,4.1,5.16,-58.57,0.17,100,60.08,18.6,,26-08-2016
APOLSINHOT,269,25,124.14,3.5,7.6,7.6,31.22,0,255.78,258.88,256.14,257.89,263.43,257.59,257.21,254.09,248.61,249.23,233.9,237.88,,,295.43,231.42,263.43,1.45,2.58,-1.13,15.66,38.08,31.96,58.42,84.21,80.81,149.95,239,9.1,8.71,-34.78,0.32,100,66.67,19,NO PATTERN,26-08-2016
APTECHT,132.15,3175616,1469913.32,3.48,14.76,84.18,98.27,104.73,130.46,127.13,110.67,113.43,98.39,105.15,87.92,95.29,83.98,88.78,75.19,80.23,67.03,71.61,142.22,54.56,98.39,14.75,10.85,3.89,47.43,45.14,8.58,81.78,82.32,85.03,56.55,115.43,7.1,7.06,-6.32,0.69,24.57,41.52,60.4,Engulfing Line - Bullish,26-08-2016
ARCHIDPLY,46.95,10548,59414.98,-0.21,0.75,-7.12,-1.68,3.3,47.19,47.18,47.83,47.91,48.94,48.48,50.09,49.02,49.8,49.16,49.12,49.01,49.31,48.9,52.6,45.28,48.94,-0.98,-0.78,-0.21,19.62,13.32,21.13,37.47,49.33,49.03,-81.9,49.25,1.3,1.84,-85.93,0.04,42.1,67.83,-3.6,NO PATTERN,26-08-2016
ARCHIES,22,26000,80294.4,0.46,0.46,-7.95,1.15,-25.3,21.94,21.93,21.92,22.08,22.37,22.28,22.78,22.53,23,22.66,23.03,22.89,24.02,24.38,23.85,20.89,22.37,-0.36,-0.36,0,13.68,15.28,16.55,43.62,50.47,54.21,-118.06,22.71,0.5,0.76,-65.96,-0.03,100,67.33,-1.9,NO PATTERN,26-08-2016
ARCOTECH,396.35,109640,143037.1,-0.1,-0.75,4.84,4.06,10.11,398.52,397.2,394.74,394.84,391.91,392.43,387.42,388.4,382.59,384.91,376.51,379.03,365.83,370.74,407.45,376.37,391.91,4.62,4.55,0.07,43.51,23.02,9.92,57.03,29.98,30.74,-62.84,376.69,19.8,19.97,-70.54,0.1,0,1.98,18.3,Doji,26-08-2016
ARIES,106.6,17832,34024.52,-3.62,2.8,-10.98,-15.3,-6.65,107.63,107.74,106.89,108.06,109.28,109.17,111.96,110.97,114.37,111.83,116.31,110.88,101.45,106.06,118.28,100.28,109.28,-2.14,-2.48,0.33,16.31,17.68,25.18,43.53,73,72.37,1.67,102.21,9.6,5.17,-66.27,-0.07,58.81,86.27,-13.15,NO PATTERN,26-08-2016
ARIHANT,44.85,2467,1055.76,0.79,15,15.44,6.91,0,42.48,42.91,40.74,41.27,40.11,40.73,39.94,40.36,40.07,40.3,40.39,40.49,41.16,40.52,43.87,36.35,40.11,0.88,0.27,0.61,19.53,34.78,13.47,63.92,74.84,71.25,108.09,39.07,4.85,2.76,-32.93,-0.05,100,100,6,NO PATTERN,26-08-2016
ARMANFIN,261.1,12706,47840.7,0.33,0.4,-11.48,0,0,257.59,259.28,260,261.01,264.92,262.2,267.2,259.89,260.05,259.04,,,,,285.32,244.51,264.92,-1.36,0.03,-1.4,13.75,16.48,14.88,49.21,60.9,47.78,95.8,292.58,7,14.56,-69.17,,100,87.56,-33.85,NO PATTERN,26-08-2016
AROGRANITE,80.7,1553878,157659.78,15.53,15.45,12.63,83.62,48.76,71.65,73.24,70.94,71.55,71.19,70.85,71.58,68.46,64.67,65.4,55.79,59.99,51.81,55.14,76.8,65.58,71.19,1.69,1.74,-0.05,28.16,34.42,12.54,71.36,51.36,42.73,166.67,67.5,12.15,4.31,-8.97,0.81,100,65.9,9.05,NO PATTERN,26-08-2016
ARROWGREEN,447.6,4172,11348.2,0.26,7,-6.57,-15.43,-8.54,443.66,442.85,435.71,441.93,445.46,446.39,460.04,455.81,466.04,465.8,497.18,486.67,567.28,523.96,480.75,410.17,445.46,-9.05,-11.62,2.57,13.66,21.45,17.27,47.95,77.14,78.37,57.25,407.22,8.35,20.55,-49.89,-0.25,89.28,93.82,-31.45,NO PATTERN,26-08-2016
ARROWTEX,35.5,67064,69341.14,3.8,2.9,-12.99,-6.21,32.46,34.93,34.9,35.02,35.59,36.88,36.51,38.85,37.78,40.23,38.41,39.26,38.46,36.88,36.02,42.72,31.05,36.88,-1.7,-1.72,0.02,27.15,16.34,22.29,40.94,60.59,70.35,150.51,32.5,2.8,1.94,-66.48,-0.09,100,68.74,-5.3,Engulfing Line - Bullish,26-08-2016
ARSHIYA,28.3,26258,252404.78,-1.39,-3.08,-6.14,23.58,-19.37,28.93,28.78,28.95,29.11,29.53,29.23,30.28,29,28.7,28.63,26.67,28.51,32.38,30.86,32.11,26.95,29.53,-0.1,0.09,-0.19,13.55,20.2,18.65,46.11,15.56,28.99,-109.2,30.36,0.8,1.7,-73.17,0.29,0,0,-1.85,Doji,26-08-2016
ARSSINFRA,79.1,245638,1373454.88,-0.19,1.74,-14.85,95.07,174.65,80.77,79.79,81.16,81.69,83.53,83.17,90.29,82.97,85.64,79.9,66.9,71.14,50.37,56.28,94.03,73.04,83.53,-2.13,-1.34,-0.79,19.42,21.59,29.87,43.49,35.61,53.41,-63.04,91.86,3.55,5.43,-65.16,0.85,0,31.55,-13.8,NO PATTERN,26-08-2016
ARVIND,311.9,1377213,1792810.1,1.56,-1.45,2.38,-1.09,6.91,311.72,311.22,310.51,310.77,308.57,310.89,311.79,311.48,316.01,311.01,308.73,307.81,301.81,302.64,318.89,298.25,308.57,-0.4,-1.07,0.67,22.35,14.2,22.52,50.72,29,32.53,-68.87,301.69,9,8.02,-44.91,0.03,74.56,27.21,7.25,NO PATTERN,26-08-2016
ARVIND-1M,313.55,6274000,6716954,1.9,-1.2,3.5,-1.29,7.36,312.34,312.09,311.19,311.51,309.64,311.53,311.94,312.01,316.23,311.52,309.38,308.35,302.35,303.12,319.39,299.9,309.64,-0.23,-0.9,0.66,20.46,14.99,22.49,51.87,31.3,33.09,-42.35,302.93,8.9,7.83,-39.42,0.03,96.45,32.15,10.6,,26-08-2016
ARVIND-2M,313,32000,891520,1.13,-2.05,2.74,-1.6,6.72,313.86,313.23,312.92,313.09,311.35,313.16,313.65,313.57,317.65,312.97,310.5,309.6,303.08,304.11,321.33,301.36,311.35,-0.29,-0.76,0.48,18.76,18.38,26.12,49.51,22.16,28.51,-72.2,305.36,6.7,6.97,-52.44,0.03,56.53,18.84,8.35,,26-08-2016
ARVIND-3M,316,8000,9516,0.96,7.1,15.92,10.45,0,316.71,314.13,313.38,311.18,308.65,309.58,303.96,308,311.5,304.77,,,,,337.57,279.73,308.65,2.67,1.61,1.06,11.25,87.91,82.25,53.98,98.75,99.18,40.09,6.34,5,26.58,-4.68,,45.15,67.71,43.4,,26-08-2016
ARVINFRA,83.55,19534,81642.22,-0.36,1.09,-4.89,-3.3,0,83.65,83.8,83.56,84.04,84.36,84.64,86.6,85.58,87.2,86.15,87.2,86.32,87.86,83.13,87.73,81,84.36,-1.14,-1.3,0.16,18.72,21.42,12.51,44.95,40.51,40.17,2,79.72,1.8,3.98,-63.4,-0.05,49.38,67.58,-4.3,NO PATTERN,26-08-2016
ASAHIINDIA,188.15,31859,73146.3,0.78,-3.29,12.8,22.49,18.41,188.6,188.54,189.88,187.74,186.67,185.2,178.41,179.96,171.35,175.31,164.05,168.5,157.94,161.45,196.96,176.38,186.67,5.18,6.25,-1.08,31.96,23.5,14.64,60.15,15.46,19.94,-59.31,198.23,4.25,5.79,-65.61,0.34,18.37,6.7,21.35,Doji,26-08-2016
ASAHISONG,190.8,9276,88430.92,1.52,0.05,-15.24,26.44,35.85,188.33,189,186.85,189.87,189.3,192.69,203.99,195.56,208.82,194.11,182.16,185.08,158.79,166.37,211.13,167.48,189.3,-5.02,-5.83,0.81,17.9,18.47,19.8,46.9,43.99,42.28,114.35,198.46,5.9,11.12,-29.22,0.24,100,85.28,-34.3,NO PATTERN,26-08-2016
ASAL,51.15,1899,8124.24,-1.92,-0.1,-7.08,33.2,16.12,51.94,51.74,51.87,52.18,52.44,52.59,54.48,52.63,53.96,51.78,48.11,49.14,42.54,44.98,54.6,50.28,52.44,-0.63,-0.5,-0.12,36.6,17,10.38,43.87,35.68,40.3,-159.62,49.16,1.2,3.06,-66.1,0.34,0,52.75,-3.9,NO PATTERN,26-08-2016
ASHAPURMIN,64.35,39710,156561.66,-0.46,-3.67,-10.13,-10.5,10.76,64.87,64.79,64.8,65.67,66.89,66.45,68.5,67.56,68.56,68.45,70.75,69.69,71.68,67.97,73.09,60.7,66.89,-1.44,-1.33,-0.11,17.75,14.98,21.05,38.68,6.8,16.93,-110.97,67.34,1,2.7,-67.51,-0.12,0,2.32,-7.25,NO PATTERN,26-08-2016
ASHIANA,163.65,12192,32528.36,-0.67,-3.39,-2.5,2.44,-6.43,166.33,165.7,167.53,167,167.46,167.27,168.59,166.77,166.49,165.33,162.03,161.81,153.92,162.09,172.59,162.33,167.46,-0.28,0.32,-0.6,12.29,13.76,16.18,44.42,8.94,20.82,-102.25,173.95,3.65,5.18,-82.73,0.15,0,0,-4.2,NO PATTERN,26-08-2016
ASHIMASYN,16.45,133133,254728.24,-2.08,-6.8,-10.11,15.03,49.55,17.03,16.96,17.63,17.43,17.75,17.55,17.97,17.42,17.22,17.04,15.68,16.13,14.39,14.74,18.91,16.58,17.75,-0.14,0.09,-0.23,17.07,11.83,19.38,39.07,8.75,8.66,-110.47,19.1,0.95,0.97,-93.22,0.42,0,0,-1.85,Doji,26-08-2016
ASHOKA,154.9,51221,165875.52,0.55,2.99,-3.37,11.4,-12.63,151.78,153,153.03,153.31,154.1,154.17,158.11,154.47,155.75,154.02,147.35,154.7,165.94,162.31,160.59,147.61,154.1,-1.33,-1.2,-0.12,13.35,18.45,18.99,50.71,90.95,65.26,82.13,163.03,2.25,5.08,-53.98,0.12,100,100,-5.4,NO PATTERN,26-08-2016
ASHOKLEY,87.7,5311355,13233971.64,1.33,0.8,-7.39,-17.88,-9.87,87.55,87.48,87.46,87.87,88.05,88.68,90.44,90.53,92.81,92.34,97.91,94.63,95.27,93.98,92.26,83.84,88.05,-1.7,-2.03,0.33,21.02,18.52,25.96,43,52.25,58.73,-1.87,92.11,1.45,2.13,-59.81,-0.25,80.9,64.14,-7,Harami Cross - Bearish,26-08-2016
ASHOKLEY-1M,88.2,19628000,41267380,1.91,1.09,-7.06,-17.8,-9.58,87.72,87.72,87.68,88.1,88.34,88.91,90.67,90.77,92.97,92.58,98.2,94.89,95.56,94.24,92.72,83.97,88.34,-1.7,-2.02,0.32,21.63,19.15,26.81,44.28,56.22,58.23,49.37,92.32,2,2.14,-53.85,-0.25,100,66.86,-6.7,,26-08-2016
