"p_symbol","last_close","last_volume","avg_volume","pct_change_1_day","pct_change_1_week","pct_change_1_month","pct_change_3_months","pct_change_1_year","sma_5","ema_5","sma_13","ema_13","sma_20","ema_20","sma_34","ema_34","sma_50","ema_50","sma_89","ema_89","sma_200","ema_200","bband_upper","bband_lower","bband_mid","macd","macd_signal","macd_hist","adx","dmi_plus","dmi_minus","rsi","stoch_k","stoch_d","cci","psar","true_range","atr","williams_r","trix","stochrsi_k","stochrsi_d","momentum","candle","p_date"
"CNXFMCG","22546.95","19707.12","20062.42","1.60","1.67","1.43","9.87","9.24","22293.89","22337.94","22300.15","22274.25","22244.71","22223.50","22159.05","22074.20","21937.36","21862.33","21210.91","21386.79","20265.17","20754.13","22598.63","21890.80","22244.71","113.94","125.29","-11.34","19.99","29.60","17.73","60.70","58.58","50.54","141.22","21935.05","387.65","269.56","-5.07","0.14","100.00","43.06","318.10","NO PATTERN","2016-08-30"
"CNXINFRA","2912.45","19707.12","20062.42","0.45","-0.41","-1.82","5.77","-8.47","2903.45","2906.17","2914.03","2911.91","2910.86","2912.08","2921.30","2900.48","2893.39","2876.43","2802.70","2818.50","2663.98","2790.21","2951.31","2870.42","2910.86","2.73","7.74","-5.01","13.43","20.02","25.33","50.96","43.34","30.47","17.50","2953.20","23.50","35.61","-49.57","0.13","68.60","37.71","-54.05","NO PATTERN","2016-08-30"
"CNXITIN","10572.30","19707.12","20062.42","1.80","-1.81","-3.12","-7.23","-11.79","10586.54","10573.24","10769.38","10721.62","10910.95","10798.16","10902.38","10886.00","10986.86","10944.37","11080.83","11014.86","11046.01","11138.22","11451.08","10370.82","10910.95","-135.31","-86.44","-48.87","25.55","15.11","37.52","38.70","21.94","24.95","-46.89","10915.64","199.75","153.94","-75.04","-0.04","79.97","35.26","-341.00","NO PATTERN","2016-08-30"
"CNXMEDIA","2930.65","19707.12","20062.42","0.43","2.43","4.10","15.66","21.79","2888.44","2893.75","2851.72","2860.75","2842.01","2836.91","2784.75","2791.42","2726.32","2745.12","2631.42","2659.46","2484.63","2545.25","2916.40","2767.62","2842.01","47.29","45.58","1.71","24.35","28.41","13.31","69.00","70.11","58.92","135.05","2821.19","34.30","44.12","-3.56","0.22","95.72","59.89","115.45","NO PATTERN","2016-08-30"
"CNXMETAL","2606.90","19707.12","20062.42","1.05","0.37","7.60","28.30","41.80","2577.62","2585.00","2573.33","2564.83","2539.06","2537.46","2490.19","2475.72","2394.03","2408.01","2226.33","2276.74","1966.36","2074.64","2667.08","2411.04","2539.06","56.88","64.05","-7.16","31.55","32.00","19.02","66.03","52.80","32.35","93.54","2624.44","31.75","42.47","-14.75","0.40","75.41","37.95","184.20","Shooting Star - Bearish","2016-08-30"
"CNXMIDCAP","15328.25","19707.12","20062.42","0.93","1.79","3.76","15.31","10.82","15181.58","15197.68","15058.62","15068.75","14949.46","14958.10","14748.52","14734.56","14438.09","14500.92","13891.72","14075.68","13213.73","13583.10","15372.74","14526.18","14949.46","222.84","224.70","-1.86","33.58","36.63","16.31","70.94","79.35","66.15","166.67","14875.15","153.95","153.48","-1.67","0.21","100.00","68.69","555.50","NO PATTERN","2016-08-30"
"CNXMNC","10404.25","19707.12","20062.42","1.93","1.86","1.97","12.90","1.56","10267.79","10284.09","10248.46","10244.06","10225.86","10201.76","10136.16","10088.39","9930.57","9954.12","9574.02","9708.37","9237.83","9533.70","10400.48","10051.25","10225.86","93.01","107.74","-14.74","29.65","34.07","14.67","65.49","46.79","40.39","138.62","10172.89","215.00","111.41","-6.09","0.19","100.00","33.33","200.85","NO PATTERN","2016-08-30"
"CNXPHARMA","11552.75","19707.12","20062.42","1.50","1.26","-1.24","5.07","-14.19","11471.59","11474.13","11465.35","11487.46","11504.51","11497.87","11583.03","11476.75","11441.10","11432.34","11257.88","11379.54","11346.26","11607.78","11705.94","11303.08","11504.51","-9.04","2.78","-11.82","13.27","29.06","28.27","52.95","38.03","35.62","55.62","11268.30","200.40","155.14","-22.88","0.08","100.00","33.33","-144.50","NO PATTERN","2016-08-30"
"CNXPSE","3527.70","19707.12","20062.42","1.02","1.87","3.00","18.66","9.25","3498.54","3502.72","3486.44","3483.96","3466.66","3462.27","3424.17","3409.16","3341.59","3348.19","3174.37","3237.34","3026.19","3141.61","3551.39","3381.93","3466.66","46.23","52.03","-5.80","32.38","32.15","19.49","66.33","70.13","57.28","166.57","3541.52","38.95","41.18","-14.36","0.26","100.00","71.77","102.65","NO PATTERN","2016-08-30"
"CNXPSUBANK","3109.30","19707.12","20062.42","2.10","-0.11","8.61","24.63","-11.73","3070.48","3072.93","3035.95","3035.79","2980.26","3000.90","2940.98","2936.28","2875.29","2869.31","2668.88","2760.42","2606.87","2782.35","3191.97","2768.55","2980.26","68.32","66.39","1.93","19.21","31.77","22.22","62.95","43.09","30.37","52.26","2981.28","71.75","72.38","-12.41","0.32","65.60","28.42","246.40","NO PATTERN","2016-08-30"
"CNXREALTY","208.00","19707.12","20062.42","0.85","-0.74","0.29","13.57","21.67","207.82","207.78","208.92","208.47","209.04","208.18","207.69","206.16","204.66","202.75","193.33","194.44","173.25","182.65","214.73","203.35","209.04","0.97","1.78","-0.81","10.26","23.77","20.91","51.52","22.16","18.36","-17.07","213.86","3.35","3.87","-72.20","0.26","48.13","16.92","0.60","NO PATTERN","2016-08-30"
"CNXSERVICE","11116.70","19707.12","20062.42","1.39","0.25","1.00","4.86","0.92","11036.13","11042.71","11041.18","11031.59","11017.15","11011.25","10985.49","10949.80","10872.42","10864.25","10643.28","10670.71","10172.85","10440.53","11150.00","10884.31","11017.15","46.20","57.51","-11.31","15.56","26.47","21.97","58.15","42.26","32.24","55.03","11134.66","161.25","108.29","-11.02","0.11","83.88","28.89","109.75","Morning Star - Bullish","2016-08-30"
"CNXSMALLCAP","6144.75","19707.12","20062.42","1.24","0.54","0.96","17.77","10.73","6099.86","6100.60","6060.23","6077.13","6057.20","6056.06","6031.89","5993.46","5947.15","5905.09","5641.76","5716.34","5326.46","5508.88","6179.14","5935.26","6057.20","47.47","51.93","-4.46","14.96","28.48","22.48","61.32","41.92","33.70","66.05","5987.58","80.50","75.53","-8.90","0.22","79.70","30.17","58.70","NO PATTERN","2016-08-30"
"COALINDIA","334.65","1531387.00","2988518.10","0.24","-0.59","2.03","14.84","-4.34","333.41","334.19","336.40","334.42","334.12","333.32","331.05","329.79","325.78","325.53","310.91","319.01","311.66","322.77","345.24","322.99","334.12","2.57","3.65","-1.09","24.67","19.50","13.66","53.91","58.60","42.26","82.06","346.59","3.70","6.14","-74.27","0.20","100.00","60.15","6.65","NO PATTERN","2016-08-30"
"COALINDIA-1M","337.05","2939300.00","4689718.00","0.60","0.28","2.03","14.72","-3.77","334.44","335.50","337.01","335.30","334.94","334.15","331.82","330.60","326.59","326.29","311.77","319.47","311.11","322.93","345.25","324.64","334.94","2.65","3.57","-0.92","25.02","20.30","14.81","56.35","77.31","52.04","161.46","346.96","3.20","5.74","-65.75","0.20","100.00","79.67","6.70","","2016-08-30"
"COALINDIA-2M","339.10","34000.00","1313046.00","0.95","0.27","2.76","14.95","-3.73","336.27","337.26","338.79","337.01","336.42","335.78","333.30","332.16","328.13","327.76","313.34","320.52","309.60","322.97","347.12","325.71","336.42","2.78","3.68","-0.90","21.99","24.61","17.98","56.65","70.73","47.90","154.41","350.79","3.30","5.15","-65.06","0.20","100.00","65.00","9.10","","2016-08-30"
"COALINDIA-3M","339.30","1700.00","16156.00","0.95","4.00","7.92","18.24","0.00","336.72","336.32","330.85","331.55","327.42","327.83","321.20","321.62","309.89","317.14","304.17","315.18","","","341.68","313.15","327.42","7.18","6.79","0.39","18.43","91.48","78.55","65.84","86.31","91.25","94.80","63.10","3.20","18.96","-0.22","0.17","100.00","90.95","24.90","","2016-08-30"
"COFFEEDAY","244.50","47071.00","123203.96","0.33","-0.91","-0.16","-8.73","0.00","248.93","246.19","243.00","244.60","241.78","244.04","242.42","244.54","245.76","245.50","251.76","247.42","249.98","250.55","252.33","231.22","241.78","0.65","-0.43","1.08","16.64","23.70","17.31","50.41","36.42","54.37","-90.82","239.09","4.45","7.77","-61.51","-0.08","6.91","26.70","-0.40","NO PATTERN","2016-08-30"
"COLPAL","953.15","180782.00","307026.38","1.63","1.78","2.12","10.66","-4.47","947.74","948.18","953.66","951.50","957.54","951.36","951.64","944.78","938.61","934.33","898.08","915.72","895.79","917.55","991.66","923.41","957.53","2.03","5.51","-3.48","24.40","23.13","17.97","51.50","51.32","44.62","60.06","1013.29","18.25","21.23","-61.40","0.19","100.00","65.04","19.80","NO PATTERN","2016-08-30"
"COLPAL-1M","956.00","276500.00","698052.00","1.47","1.79","2.22","10.93","-4.11","949.43","950.51","955.17","953.23","959.14","952.69","951.71","945.59","938.16","934.87","898.57","916.07","895.90","917.67","994.11","924.18","959.14","2.76","6.17","-3.40","21.93","24.02","18.31","52.14","61.64","50.99","75.49","1010.84","16.00","21.43","-54.94","0.19","100.00","70.40","20.75","","2016-08-30"
"COMPINFO","185.55","10247.00","","-2.34","0.84","7.72","0.00","0.00","186.75","186.37","180.47","181.38","174.86","176.57","167.01","167.51","","","","","","","198.80","150.91","174.86","9.44","9.52","-0.07","24.09","21.34","10.64","60.58","63.02","63.22","-38.87","167.99","9.00","12.07","-34.34","","0.00","33.33","13.30","NO PATTERN","2016-08-30"
"COMPUSOFT","10.80","12107.00","50695.54","1.89","-2.26","-3.14","10.20","20.00","10.73","10.74","10.82","10.79","10.92","10.76","10.61","10.64","10.42","10.50","10.14","10.29","10.28","10.04","11.47","10.37","10.92","0.08","0.14","-0.06","24.83","16.69","20.49","51.45","23.17","26.88","-11.90","11.98","0.40","0.69","-23.64","0.19","74.22","24.74","-0.35","Doji","2016-08-30"
"CONCOR","1373.05","119095.00","184845.40","-0.05","1.38","-8.46","-4.59","-13.91","1370.26","1371.90","1380.83","1386.18","1409.63","1398.18","1429.82","1407.72","1422.76","1405.50","1394.56","1387.07","1319.73","1378.86","1500.43","1318.83","1409.63","-20.17","-15.74","-4.42","19.35","13.60","19.85","41.44","58.53","57.42","80.28","1397.30","17.95","35.50","-79.19","0.08","96.50","88.33","-126.85","NO PATTERN","2016-08-30"
"CONCOR-1M","1376.75","107000.00","320070.00","0.09","1.59","-8.96","-4.71","0.00","1370.36","1373.43","1382.58","1387.72","1411.59","1400.05","1432.22","1410.06","1425.77","1408.02","1397.82","1380.68","","","1505.61","1317.57","1411.59","-20.78","-16.40","-4.38","20.37","14.45","22.49","41.98","66.69","60.08","84.28","1395.52","18.45","34.34","-77.01","0.08","100.00","94.49","-135.55","","2016-08-30"
"CONCOR-2M","1389.60","1000.00","88086.00","1.13","1.13","-5.30","8.99","0.00","1371.65","1379.60","1403.38","1396.76","1423.75","1406.41","1433.24","1407.06","1410.96","1394.60","1336.18","1341.48","","","1517.37","1330.12","1423.75","-14.25","-5.66","-8.59","5.26","33.72","36.68","46.06","62.30","39.74","121.61","1432.28","15.50","37.29","-71.21","0.20","100.00","72.79","-77.75","","2016-08-30"
"CONSOFINVT","65.45","8116.00","19279.66","-0.30","8.00","2.59","5.14","2.35","64.34","64.63","62.97","63.55","63.17","63.24","62.94","62.86","62.00","62.60","62.24","62.43","64.48","63.64","66.59","59.74","63.17","0.55","0.22","0.33","20.19","20.30","9.83","59.02","55.70","59.50","46.69","59.51","2.85","3.43","-44.05","0.04","77.51","86.15","1.65","NO PATTERN","2016-08-30"
"CONTROLPR","264.00","5787.00","","-0.88","-1.90","-10.71","0.00","0.00","270.02","268.71","275.00","275.09","281.43","279.52","289.17","286.13","","","","","","","303.32","259.53","281.43","-8.05","-6.85","-1.20","14.42","13.00","19.47","32.70","38.58","43.10","-102.36","295.35","14.80","13.82","-76.92","","0.00","20.96","-31.65","Doji","2016-08-30"
"CORDSCABLE","59.05","15573.00","39618.96","-0.17","4.24","1.11","28.37","50.25","59.36","58.93","56.67","57.67","56.32","57.26","57.14","56.63","56.44","55.77","52.81","53.73","49.15","48.69","61.14","51.49","56.32","0.76","0.28","0.48","21.33","25.55","13.29","55.05","42.33","55.08","-25.06","52.46","2.00","3.70","-42.75","0.22","35.30","44.75","0.65","NO PATTERN","2016-08-30"
"COROMANDEL","270.40","118713.00","656928.88","2.39","0.35","6.04","17.26","24.18","268.76","268.63","267.97","266.48","263.24","263.31","253.96","257.90","251.30","252.66","242.97","241.26","209.28","220.02","280.23","246.25","263.24","6.08","6.49","-0.41","19.46","19.96","15.27","58.74","34.18","29.90","-34.06","278.45","11.65","9.49","-34.01","0.24","61.89","20.63","15.40","Engulfing Line - Bullish","2016-08-30"
"CORPBANK","42.70","726074.00","650721.32","2.15","3.52","2.77","19.94","-16.68","41.98","42.04","41.37","41.67","41.23","41.59","41.79","41.41","41.88","41.09","39.61","40.49","39.50","41.20","42.49","39.98","41.23","0.16","0.01","0.15","11.39","17.52","11.70","60.53","81.01","74.98","165.67","40.03","1.30","1.23","-5.41","0.13","100.00","88.89","1.15","Engulfing Line - Bullish","2016-08-30"
"COSMOFILMS","360.90","184546.00","139148.70","1.18","1.18","12.29","-2.27","105.70","356.89","355.18","337.75","343.76","331.88","339.59","333.59","337.46","336.05","337.03","346.38","331.90","307.66","296.02","366.08","297.68","331.88","6.59","1.66","4.93","27.93","29.69","12.39","63.95","77.73","78.02","92.53","318.96","14.45","13.85","-15.06","-0.07","47.50","51.93","39.50","Engulfing Line - Bullish","2016-08-30"
"COUNCODOS","3.65","4326.00","19311.98","1.39","-3.95","-6.41","-29.81","19.67","3.68","3.67","3.70","3.73","3.81","3.79","3.90","3.90","4.05","4.00","4.28","4.17","4.78","4.23","4.18","3.44","3.81","-0.11","-0.12","0.00","22.94","17.78","15.23","43.94","35.19","34.14","3.88","4.00","0.15","0.28","-69.23","-0.30","47.62","56.95","-0.25","NO PATTERN","2016-08-30"
"COX&KINGS","193.40","774601.00","783243.58","-1.20","6.29","1.44","30.72","-24.31","189.31","190.69","187.37","188.22","186.57","187.59","190.12","185.83","183.77","183.80","176.06","182.71","194.03","198.13","195.48","177.66","186.57","1.41","0.87","0.54","16.95","25.23","15.21","59.29","82.59","68.64","78.82","179.28","6.95","6.61","-29.05","0.19","79.52","93.17","2.75","NO PATTERN","2016-08-30"
"CPSEETF","23.44","182535.00","345231.18","0.77","1.25","3.99","17.32","5.78","23.33","23.33","23.20","23.18","23.03","23.02","22.74","22.67","22.21","22.30","21.25","21.66","20.53","21.24","23.66","22.39","23.03","0.33","0.35","-0.03","7.98","22.51","17.17","68.13","63.98","62.03","123.35","23.19","0.23","0.34","-10.68","0.23","100.00","60.15","0.90","NO PATTERN","2016-08-30"
"CPSEIDX","2201.75","19707.12","20062.42","0.81","1.67","4.06","17.26","1.98","2189.12","2189.31","2177.04","2175.43","2162.04","2160.92","2135.27","2128.66","2086.68","2094.12","1995.75","2037.69","1950.15","2018.99","2220.19","2103.89","2162.04","30.05","32.40","-2.35","27.23","28.06","15.74","66.80","76.99","71.32","164.64","2152.67","20.35","27.12","-3.20","0.23","100.00","79.36","85.90","NO PATTERN","2016-08-30"
"CREST","69.70","2795.00","15001.86","0.29","3.26","2.35","30.52","0.00","68.96","68.95","68.40","68.99","68.85","69.45","71.77","69.55","71.68","68.37","63.49","64.25","53.19","56.02","71.47","66.23","68.85","-0.74","-0.85","0.11","16.36","25.71","16.35","50.06","44.85","44.72","82.15","72.50","3.75","4.64","-65.18","0.35","100.00","66.67","1.60","NO PATTERN","2016-08-30"
"CRISIL","2183.95","14706.00","19269.66","0.16","4.44","7.81","-2.35","10.35","2140.21","2153.56","2129.49","2131.14","2119.20","2120.75","2099.73","2108.95","2084.39","2098.96","2097.52","2070.62","1974.99","2009.54","2179.36","2059.03","2119.20","18.29","12.55","5.74","16.58","19.51","11.36","62.96","60.71","48.17","80.22","2074.71","47.00","63.41","-30.59","0.03","100.00","100.00","158.30","NO PATTERN","2016-08-30"
"CRMFGETF","2940.00","3001.00","809.72","0.00","-1.01","-0.34","6.14","0.00","2954.00","2949.18","2950.02","2946.13","2939.51","2936.51","2917.71","2909.60","2883.84","2873.78","2762.96","2770.18","","","2982.50","2896.52","2939.51","21.26","26.29","-5.02","25.74","45.23","35.10","53.77","30.00","56.26","-72.65","2932.04","10.00","18.23","-58.33","0.18","0.00","27.51","-10.00","NO PATTERN","2016-08-30"
"CROMPGREAV","81.85","11403318.00","3888938.88","1.80","-5.27","4.27","23.92","-54.41","83.13","82.81","84.80","83.40","83.19","82.49","79.29","80.34","77.17","78.76","71.58","80.92","110.24","110.64","90.00","76.38","83.19","1.93","2.75","-0.83","32.29","19.75","19.41","51.37","19.02","16.13","-65.63","87.51","5.00","2.96","-72.68","0.31","19.88","6.63","3.35","Doji","2016-08-30"
"CROMPGREAV-1M","82.35","53496000.00","10853160.00","1.73","-5.18","4.77","23.56","-54.03","83.57","83.26","85.12","83.74","83.47","82.80","79.50","80.61","77.41","79.01","71.83","81.12","110.35","110.67","90.27","76.66","83.47","2.00","2.78","-0.79","30.72","17.87","19.64","52.01","22.50","19.61","-70.28","87.65","5.15","2.97","-70.00","0.31","19.59","6.53","3.75","","2016-08-30"
"CROMPGREAV-2M","82.50","144000.00","2701440.00","1.98","-5.50","5.03","20.00","-55.91","83.83","83.47","85.44","83.99","83.76","83.01","79.58","80.77","77.58","79.15","71.80","81.30","110.64","110.86","90.55","76.97","83.76","2.05","2.87","-0.82","34.82","25.74","25.40","51.82","13.58","12.85","-71.32","87.90","2.15","2.23","-73.89","0.32","20.24","6.75","3.95","","2016-08-30"
"CROMPTON","165.00","203548.00","1101368.88","0.00","-0.30","5.10","24.72","0.00","164.95","165.13","166.65","165.23","166.44","163.80","159.52","159.83","153.02","155.39","","","","","172.94","159.93","166.44","3.20","4.47","-1.27","27.86","18.31","15.31","56.76","45.14","43.83","35.94","171.90","2.35","5.13","-71.43","","53.81","31.45","8.00","NO PATTERN","2016-08-30"
"CTE","130.80","2315.00","9867.64","-1.99","-2.06","34.02","48.47","157.99","135.10","133.04","128.76","127.98","121.40","122.92","110.91","115.51","103.84","110.65","98.39","106.38","110.64","104.07","144.87","97.93","121.40","9.45","8.99","0.46","56.20","58.20","18.68","70.45","16.20","49.53","-116.38","141.65","2.65","2.70","-39.45","0.46","0.00","0.00","33.20","NO PATTERN","2016-08-30"
"CUB","134.10","336521.00","387914.48","2.33","0.94","3.27","25.86","34.44","131.17","132.02","131.29","130.99","129.73","129.75","127.20","126.82","123.26","123.38","113.76","116.31","99.34","105.66","135.97","123.50","129.73","2.60","2.92","-0.32","30.07","25.64","22.28","63.48","64.64","54.64","166.43","135.35","4.10","3.90","-21.00","0.40","100.00","41.21","4.25","NO PATTERN","2016-08-30"
"CUMMINSIND","917.20","468928.00","315836.08","1.85","3.58","5.35","14.65","-19.82","902.43","903.42","896.66","895.06","886.38","888.53","874.80","877.06","857.74","868.83","848.41","866.28","896.68","914.94","933.17","839.59","886.38","12.79","12.60","0.19","19.75","29.38","15.51","63.87","59.74","56.95","166.67","841.11","31.45","24.20","-22.71","0.11","100.00","77.75","46.60","NO PATTERN","2016-08-30"
"CUMMINSIND-1M","924.45","846600.00","367224.00","2.07","4.39","6.09","15.33","0.00","906.24","907.82","898.56","897.42","888.17","889.58","871.97","876.34","853.71","866.71","846.42","861.29","","","936.96","839.38","888.17","15.19","14.72","0.47","21.87","29.26","14.58","65.57","69.78","64.53","166.67","836.61","30.20","24.33","-16.98","0.12","100.00","85.72","53.10","","2016-08-30"
